,sale_date,class_id,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,sale_quantity
16788,201512,453752,814,3,2,2,4,8,AT,1.6,T,35-50W,39.0,2,1,1,1,2,2,111.0,4,220.0,4645,1811,1454,1960,1500,5.0,2810,1543,1584,10
16789,201412,527809,953,3,2,4,4,7,AT,3.0,T,35-50W,39.5,3,1,1,1,2,2,200.0,6,400.0,5024,1854,1477,2480,1955,5.0,3014,1578,1599,11
16790,201210,281301,750,3,2,2,4,6,AT,1.8,T,25-35W,26.9,1,1,1,3,2,1,118.0,4,250.0,4870,1834,1472,2040,1500,5.0,2803,1577,1550,161
16791,201202,453752,814,3,2,2,4,6,AT,2.5,L,35-50W,39.5,2,1,1,3,2,2,160.0,6,250.0,4531,1817,1421,1980,1565,5.0,2760,1500,1529,10
16792,201311,425432,750,3,2,1,4,5,MT,1.4,T,10-15W,11.8,1,1,1,3,2,1,96.0,4,225.0,4605,1765,1460,1795,1285,5.0,2610,1517,1493,100
16793,201505,175962,750,3,2,1,4,5,MT,1.6,L,10-15W,9.3,1,1,1,3,2,1,81.0,4,155.0,4473,1706,1469,1600,1120,5.0,2603,1460,1500,55
16794,201507,321683,750,3,2,1,4,5,MT,1.6,L,15-20W,13.0,1,1,1,1,2,1,81.0,4,155.0,4655,1780,1453,1750,1300,5.0,2651,1535,1532,85
16795,201506,103507,831,2,1,3,3,6,AT,2.0,L,10-15W,13.5,1,1,1,1,2,1,118.0,4,192.0,4270,1780,1630,1860,1425,5.0,2590,1557,1570,6
16796,201411,308913,750,2,2,1,4,6,AT,1.6,L,15-20W,15.5,1,1,1,3,2,1,81.0,4,155.0,4454,1765,1460,1785,1275,5.0,2610,1517,1493,156
16797,201402,961962,750,3,2,1,4,6,AT,1.6,L,8-10W,8.2,1,1,1,3,2,1,81.0,4,160.0,4487,1706,1470,1650,1170,5.0,2603,1460,1500,37
16798,201212,682651,872,3,2,2,4,0,CVT,2.0,T,35-50W,39.5,1,1,1,3,2,2,132.0,4,320.0,4761,1826,1439,2020,1600,5.0,2869,1564,1550,152
16799,201209,576298,304,2,3,2,1,5,MT,2.0,L,5-8W,7.6,2,1,1,3,2,1,81.58,4,162.68,5055,1695,1960,2275,1750,7.5,3000,1445,1420,16
16800,201405,559132,692,3,2,2,5,0,CVT,2.5,L,20-25W,21.6,1,1,1,1,2,1,137.0,4,234.0,5003,1830,1490,1995,1581,5.0,2900,1585,1585,7
16801,201407,291514,783,2,1,3,1,4,AT,1.6,L,8-10W,8.2,1,1,1,3,2,1,92.0,4,160.0,4160,1810,1635,1665,1290,5.0,2560,1560,1560,25
16802,201507,591790,106,3,2,1,5,5,MT,1.6,L,10-15W,11.1,1,1,1,1,2,1,90.0,4,154.0,4630,1775,1480,1770,1250,5.0,2700,1535,1535,39
16803,201211,125403,761,2,3,2,2,6,AT,2.4,L,35-50W,39.5,1,1,1,3,2,1,123.0,4,225.0,5256,1878,1772,2470,1840,7.0,3088,1593,1601,41
16804,201307,628041,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,77.0,4,155.0,4199,1786,1479,1720,1275,5.0,2578,1540,1513,26
16805,201301,580470,750,3,2,1,4,7,DCT,1.4,T,10-15W,11.8,1,1,1,3,2,1,96.0,4,220.0,4540,1775,1467,1830,1335,5.0,2610,1517,1493,12
16806,201410,219195,638,2,1,3,1,6,MT,1.5,T,10-15W,11.8,1,1,1,3,2,1,110.0,4,210.0,4335,1814,1695,1910,1495,5.0,2560,1525,1520,65
16807,201303,559132,692,3,2,2,5,0,CVT,2.0,L,20-25W,21.6,1,1,1,3,2,1,104.0,4,190.0,4850,1795,1475,1940,1484,5.0,2775,1560,1560,21
16808,201512,496459,497,2,1,3,1,5,MT,1.6,L,5-8W,8.5,1,1,1,3,2,1,93.0,4,160.0,4420,1760,1670,1733,1358,5.0,2510,1500,1495,144
16809,201502,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,45.9,1,1,1,1,2,2,193.0,4,400.0,5131,1852,1501,2260,1840,5.0,2837,1580,1591,48
16810,201505,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,33.6,1,1,1,1,2,2,193.0,4,400.0,5131,1852,1501,2260,1840,5.0,2837,1580,1591,111
16811,201201,628041,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,77.0,4,155.0,4199,1786,1479,1720,1275,5.0,2578,1540,1513,7
16812,201412,349023,450,2,2,1,2,6,AT,1.6,L,10-15W,11.8,1,1,1,1,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,107
16813,201411,308913,750,2,2,1,4,7,DCT,1.4,T,15-20W,15.5,1,1,1,3,2,1,96.0,4,225.0,4454,1765,1460,1825,1315,5.0,2610,1517,1493,33
16814,201403,308913,750,2,2,1,4,7,DCT,1.4,T,15-20W,15.5,1,1,1,3,2,1,96.0,4,225.0,4454,1765,1460,1825,1315,5.0,2610,1517,1493,41
16815,201301,379876,985,3,2,1,6,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,78.0,4,142.0,4558,1805,1505,1774,1340,5.0,2612,1525,1522,210
16816,201408,308913,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,81.0,4,155.0,4454,1765,1460,1745,1235,5.0,2610,1517,1493,33
16817,201408,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,1,2,2,178.0,4,310.0,5055,1860,1491,2250,1760,5.0,3108,1600,1627,122
16818,201310,745137,637,2,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4368,1823,1483,1657,1282,5.0,2648,1553,1544,90
16819,201411,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1470,5.0,2640,1614,1615,655
16820,201303,603972,872,3,2,4,4,7,DCT,2.8,L,50-75W,41.2,3,1,1,3,2,2,162.0,6,280.0,5015,1874,1455,2415,1910,5.0,3012,1627,1618,9
16821,201411,248352,831,2,2,3,3,5,MT,1.4,L,8-10W,8.2,1,1,1,3,2,1,78.7,4,135.0,4120,1700,1460,1460,1043,5.0,2570,1511,1515,17
16822,201205,914348,750,2,2,3,4,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,77.0,4,155.0,3970,1682,1462,1570,1090,5.0,2470,1463,1456,19
16823,201210,425432,750,3,2,1,4,5,MT,1.4,T,10-15W,11.8,1,1,1,3,2,1,96.0,4,220.0,4605,1765,1460,1815,1305,5.0,2610,1517,1493,36
16824,201308,786351,836,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4570,1775,1445,1608,1233,5.0,2700,1549,1562,189
16825,201404,961362,692,2,1,1,5,0,CVT,2.0,L,15-20W,15.5,1,1,1,3,2,1,106.0,4,198.0,4315,1783,1606,1930,1408,5.0,2630,1540,1545,16
16826,201411,360648,106,2,2,3,5,4,AT,1.3,L,8-10W,8.2,1,1,1,3,2,1,73.0,4,123.0,4115,1700,1495,1500,1055,5.0,2550,1460,1460,28
16827,201403,621073,98,2,3,3,1,5,MT,1.5,L,5WL,3.9,2,1,1,3,1,1,82.0,4,146.5,4400,1680,1770,1825,1305,7.5,2720,1420,1440,1166
16828,201211,347384,831,3,2,1,3,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1720,1280,5.0,2700,1555,1568,506
16829,201502,347384,831,3,2,1,3,6,AT,1.6,L,10-15W,11.4,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1720,1280,5.0,2700,1555,1568,1941
16830,201509,103507,831,2,1,3,3,6,AT,2.0,L,10-15W,14.9,1,1,1,1,2,1,118.0,4,192.0,4270,1780,1630,1860,1425,5.0,2590,1557,1570,6
16831,201210,714152,750,2,1,1,4,6,MT,1.4,T,25-35W,26.9,1,1,1,3,2,1,96.0,4,220.0,4525,1809,1665,1930,1480,5.0,2684,1569,1571,11
16832,201501,221795,872,2,1,1,4,7,DCT,2.0,T,25-35W,26.2,3,1,1,3,2,2,125.0,4,280.0,4385,1831,1589,2150,1670,5.0,2603,1571,1575,9
16833,201404,961362,692,2,1,1,5,0,CVT,2.0,L,15-20W,15.5,1,1,1,1,2,1,106.0,4,198.0,4315,1783,1606,1930,1436,5.0,2630,1540,1545,10
16834,201512,103507,831,2,1,3,3,7,DCT,1.6,T,10-15W,16.7,1,1,1,3,2,1,117.7,4,250.0,4270,1780,1630,1880,1426,5.0,2590,1557,1570,35
16835,201411,482497,872,2,1,2,4,8,AT,2.0,T,35-50W,39.5,3,1,1,1,2,2,155.0,4,350.0,4629,1898,1655,2365,1900,5.0,2807,1617,1614,125
16836,201202,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,8.2,1,1,1,3,2,1,70.0,4,140.0,4415,1674,1415,1545,1091,5.0,2471,1429,1422,5
16837,201211,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,8.2,1,1,1,3,2,1,70.0,4,140.0,4415,1674,1415,1545,1091,5.0,2471,1429,1422,42
16838,201404,136916,106,3,2,2,5,4,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,108.0,4,190.0,4825,1820,1485,2000,1520,5.0,2775,1575,1560,43
16839,201310,621073,98,2,3,3,1,5,MT,1.2,L,5WL,3.9,2,1,1,3,1,1,63.0,4,108.0,4400,1680,1770,1800,1280,7.5,2720,1420,1440,47
16840,201302,347384,831,3,2,1,3,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1720,1260,5.0,2700,1555,1568,129
16841,201512,291514,783,2,1,3,1,5,MT,1.6,L,8-10W,8.8,1,1,1,3,2,1,92.0,4,160.0,4160,1810,1635,1645,1270,5.0,2560,1560,1560,50
16842,201203,597927,831,3,2,2,3,6,AT,2.4,L,15-20W,15.5,1,1,1,3,2,1,132.0,4,231.0,4845,1830,1460,1985,1515,5.0,2795,1595,1595,65
16843,201207,819061,831,2,1,1,3,6,MT,2.0,L,15-20W,15.5,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1431,5.0,2640,1614,1615,23
16844,201512,819061,831,2,1,1,3,6,MT,2.0,L,15-20W,18.2,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1431,5.0,2640,1614,1615,156
16845,201205,714152,750,2,1,1,4,6,AT,1.8,T,25-35W,26.9,1,1,1,3,2,1,118.0,4,250.0,4525,1809,1665,2050,1600,5.0,2684,1569,1571,112
16846,201207,194450,836,2,1,1,3,5,MT,2.0,L,15-20W,15.5,1,1,1,3,2,1,104.0,4,184.0,4325,1795,1680,1890,1515,5.0,2630,1550,1550,12
16847,201208,603972,872,3,2,4,4,0,CVT,2.4,L,50-75W,41.2,1,1,1,3,2,2,130.0,6,230.0,5035,1855,1485,2225,1755,5.0,2945,1612,1622,18
16848,201511,354068,692,3,2,1,5,5,MT,1.6,L,10-15W,8.4,1,1,1,1,2,1,86.0,4,153.0,4665,1700,1505,1660,1180,5.0,2700,1480,1485,64
16849,201310,961962,750,3,2,1,4,5,MT,1.4,L,8-10W,8.2,1,1,1,3,2,1,66.0,4,132.0,4487,1706,1470,1600,1120,5.0,2603,1460,1500,32
16850,201506,745137,637,3,2,1,2,6,DCT,1.6,L,10-15W,10.0,1,1,1,1,2,1,92.0,4,159.0,4534,1823,1483,1713,1338,5.0,2648,1553,1544,254
16851,201403,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,3,2,2,178.0,4,310.0,5039,1860,1492,2235,1755,5.0,3108,1600,1627,8
16852,201507,621073,98,2,3,3,1,5,MT,1.2,L,5WL,3.9,2,1,1,3,1,1,65.0,4,116.0,4400,1680,1770,1800,1280,7.5,2720,1420,1440,122
16853,201205,745137,637,3,2,1,2,6,DCT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4534,1823,1483,1713,1338,5.0,2648,1553,1544,8
16854,201502,453752,814,3,2,2,4,8,AT,2.0,T,35-50W,40.8,2,1,1,3,2,2,200.0,4,350.0,4645,1811,1455,2010,1560,5.0,2810,1531,1572,10
16855,201504,786351,836,3,2,1,3,6,AT,1.6,L,10-15W,13.7,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1642,1267,5.0,2700,1549,1562,39
16856,201302,290854,537,2,1,1,5,5,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,114.0,4,190.0,4550,1820,1685,2010,1506,5.0,2620,1565,1565,71
16857,201408,395234,841,3,2,2,6,6,AT,2.3,L,15-20W,15.5,1,1,1,3,2,1,126.0,4,230.0,4805,1860,1458,2150,1600,5.0,2815,1584,1551,9
16858,201408,349023,450,3,2,1,2,6,AT,1.8,L,10-15W,11.8,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,582
16859,201209,354068,692,3,2,1,5,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.0,4,154.0,4610,1760,1495,1640,1217,5.0,2700,1540,1540,64
16860,201506,289386,813,3,2,1,5,6,MT,1.5,L,10-15W,14.9,1,1,1,1,2,1,86.0,4,148.0,4582,1795,1458,1770,1259,5.0,2700,1555,1560,39
16861,201207,354068,692,3,2,1,5,4,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,86.0,4,153.0,4665,1700,1510,1660,1220,5.0,2700,1475,1480,184
16862,201404,745137,637,3,2,1,2,6,DCT,2.0,L,10-15W,11.8,1,1,1,1,2,1,125.0,4,202.0,4534,1823,1483,1776,1401,5.0,2648,1553,1544,25
16863,201503,453752,814,3,2,2,4,8,AT,2.0,T,35-50W,35.2,3,1,1,1,2,2,200.0,4,350.0,4755,1811,1458,2095,1675,5.0,2920,1531,1572,10
16864,201512,614059,953,3,2,2,4,7,AT,2.0,T,35-50W,39.6,3,1,1,1,2,2,135.0,4,300.0,4783,1810,1442,2215,1746,5.0,2920,1572,1530,19
16865,201506,745137,637,2,2,1,2,6,DCT,1.6,L,10-15W,10.0,1,1,1,1,2,1,92.0,4,159.0,4368,1823,1483,1712,1337,5.0,2648,1553,1544,221
16866,201407,923841,450,3,2,2,2,6,AT,1.6,T,15-20W,15.5,1,1,1,1,2,1,131.0,4,235.0,4869,1854,1472,2000,1580,5.0,2737,1585,1587,44
16867,201503,136916,106,3,2,2,5,0,CVT,2.5,L,15-20W,18.0,1,2,2,1,2,1,118.0,4,213.0,4850,1825,1480,2100,1615,5.0,2775,1575,1560,17
16868,201510,576298,304,2,3,2,1,5,MT,2.0,L,5-8W,8.3,2,1,1,3,2,1,81.58,4,162.68,5055,1695,1960,2425,1750,7.5,3000,1445,1420,8
16869,201507,871642,637,2,1,1,2,6,AT,2.0,T,20-25W,22.8,3,1,1,1,2,1,178.0,4,350.0,4524,1838,1695,2131,1756,5.0,2690,1563,1565,25
16870,201411,248352,831,3,2,3,3,5,MT,1.4,L,8-10W,8.2,1,1,1,1,2,1,78.7,4,135.0,4370,1700,1460,1460,1039,5.0,2570,1511,1515,25
16871,201506,289386,813,2,2,1,5,6,AT,2.0,L,10-15W,14.9,1,1,1,1,2,1,116.0,4,202.0,4461,1795,1474,1855,1359,5.0,2700,1555,1560,20
16872,201403,854079,537,3,2,1,5,5,MT,1.8,L,10-15W,11.8,1,1,1,3,2,1,102.0,4,172.0,4650,1750,1505,1615,1240,5.0,2650,1500,1485,41
16873,201505,124140,783,2,1,1,1,6,AT,1.8,T,10-15W,14.2,1,1,1,1,2,1,130.0,4,230.0,4650,1850,1695,2075,1665,5.0,2700,1565,1565,30
16874,201501,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,80.0,2,1,1,3,2,2,178.0,4,310.0,5039,1860,1492,2250,1760,5.0,3108,1600,1627,15
16875,201301,628041,750,2,2,1,4,5,MT,1.6,L,15-20W,15.5,1,1,1,3,2,1,77.0,4,155.0,4199,1786,1479,1720,1275,5.0,2578,1540,1513,20
16876,201511,281792,872,2,2,1,4,7,DCT,1.4,T,25-35W,23.9,1,1,1,1,2,2,110.0,4,250.0,4319,1785,1441,1790,1340,5.0,2629,1539,1509,108
16877,201501,591790,106,3,2,1,5,0,CVT,1.8,L,10-15W,11.3,1,1,1,1,2,1,103.0,4,173.0,4630,1775,1480,1785,1310,5.0,2700,1525,1520,23
16878,201501,651782,75,3,2,4,2,6,AT,2.0,T,35-50W,35.1,1,1,1,1,2,2,193.0,4,400.0,5131,1852,1501,2260,1840,5.0,2837,1580,1591,127
16879,201407,209945,814,3,2,4,4,8,AT,3.0,L,35-50W,39.5,2,1,1,3,2,2,211.0,6,310.0,5039,1860,1492,2295,1815,5.0,3108,1600,1627,8
16880,201401,395234,841,3,2,2,6,6,AT,2.0,L,15-20W,15.5,1,1,1,3,2,1,108.0,4,200.0,4805,1860,1458,2065,1580,5.0,2815,1584,1551,177
16881,201510,409854,638,2,1,1,1,6,MT,1.5,T,10-15W,13.6,1,1,1,3,2,1,110.0,4,210.0,4649,1852,1710,2059,1549,5.0,2680,1565,1565,120
16882,201403,745137,637,2,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4368,1823,1483,1657,1282,5.0,2648,1553,1544,82
16883,201412,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,1,2,2,178.0,4,310.0,5055,1860,1491,2250,1760,5.0,3108,1600,1627,182
16884,201212,178529,98,1,4,1,1,5,MT,1.0,L,5WL,3.9,2,1,1,3,2,1,45.0,4,85.0,3730,1510,1860,1550,985,7.0,2500,1280,1290,11
16885,201305,671482,637,2,1,3,2,6,DCT,1.5,L,10-15W,11.8,1,1,1,1,2,1,81.0,4,140.0,4280,1785,1658,1670,1295,5.0,2530,1527,1533,6
16886,201508,961962,750,3,2,1,4,5,MT,1.6,L,8-10W,9.2,1,1,1,1,2,1,81.0,4,160.0,4487,1706,1470,1600,1120,5.0,2603,1460,1500,5
16887,201302,580470,750,3,2,1,4,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,74.0,4,145.0,4540,1775,1467,1845,1305,5.0,2610,1517,1493,30
16888,201412,384924,761,3,2,2,2,6,AT,2.4,L,20-25W,21.6,1,1,1,1,2,1,134.0,4,240.0,5005,1858,1500,2125,1705,5.0,2837,1580,1576,286
16889,201509,714152,750,2,1,1,4,6,AT,1.8,T,25-35W,29.5,1,1,1,1,2,1,118.0,4,250.0,4506,1809,1685,2050,1600,5.0,2684,1569,1571,543
16890,201308,175962,750,3,2,1,4,5,MT,1.4,L,10-15W,11.8,1,1,1,3,2,1,66.0,4,132.0,4473,1706,1469,1580,1100,5.0,2603,1460,1500,40
16891,201501,175962,750,3,2,1,4,5,MT,1.4,L,10-15W,11.4,1,1,1,1,2,1,66.0,4,132.0,4473,1706,1469,1580,1100,5.0,2603,1460,1500,8
16892,201408,713651,537,3,2,1,5,5,AT,1.8,L,10-15W,11.8,1,1,1,3,2,1,104.0,4,174.0,4535,1755,1450,1680,1280,5.0,2670,1495,1520,6
16893,201303,745137,637,3,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4534,1823,1483,1661,1286,5.0,2648,1553,1544,82
16894,201205,819061,831,2,1,1,3,6,AT,2.0,L,15-20W,15.5,3,1,1,3,2,1,120.0,4,194.0,4440,1855,1635,2030,1505,5.0,2640,1614,1615,8
16895,201506,714860,831,3,2,2,3,6,MT,1.8,L,10-15W,15.5,1,1,1,3,2,1,105.0,4,176.0,4720,1815,1465,1780,1358,5.0,2770,1579,1589,5
16896,201209,425432,750,3,2,1,4,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,77.0,4,155.0,4605,1765,1460,1795,1285,5.0,2610,1517,1493,137
16897,201508,379876,985,3,2,1,6,5,MT,1.6,L,10-15W,9.0,1,1,1,1,2,1,86.0,4,150.0,4558,1805,1505,1774,1325,5.0,2612,1525,1522,84
16898,201205,914348,750,3,2,3,4,5,MT,1.4,L,10-15W,11.8,1,1,1,3,2,1,63.0,4,130.0,4176,1650,1465,1495,1120,5.0,2465,1435,1425,9
16899,201309,321683,750,3,2,1,4,5,MT,1.4,T,15-20W,15.5,1,1,1,3,2,1,96.0,4,220.0,4644,1778,1482,1840,1350,5.0,2651,1535,1532,34
16900,201404,384924,761,3,2,2,2,6,AT,2.4,L,20-25W,21.6,1,1,1,3,2,1,137.0,4,240.0,5000,1858,1493,2125,1705,5.0,2837,1565,1574,17
16901,201412,281792,872,2,2,1,4,7,DCT,1.4,T,25-35W,26.9,1,1,1,3,2,2,110.0,4,250.0,4319,1785,1441,1790,1340,5.0,2629,1539,1509,69
16902,201510,437598,638,2,1,1,1,6,MT,2.0,T,10-15W,16.1,1,1,1,1,2,1,145.0,4,315.0,4545,1835,1700,2210,1700,5.0,2720,1565,1565,22
16903,201511,206765,761,3,2,1,2,6,MT,1.5,L,15-20W,13.0,1,1,1,1,2,1,84.0,4,146.0,4718,1802,1466,1710,1260,5.0,2700,1540,1558,87
16904,201503,349023,450,3,2,1,2,5,MT,1.5,L,10-15W,10.1,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,107
16905,201409,178529,98,1,4,1,1,5,MT,1.0,L,5WL,3.9,2,1,1,3,2,1,45.0,4,85.0,3810,1510,1820,1575,950,7.0,2500,1290,1290,11
16906,201301,576298,304,2,3,2,1,5,MT,2.0,L,5-8W,7.6,2,1,1,3,2,1,89.0,4,168.0,5115,1720,1960,2415,1830,7.5,3000,1445,1420,40
16907,201311,714152,750,2,1,1,4,6,AT,1.8,T,25-35W,26.9,1,1,1,3,2,1,118.0,4,250.0,4506,1809,1685,2050,1600,5.0,2684,1569,1571,269
16908,201506,614059,953,3,2,2,4,7,AT,2.0,T,35-50W,30.8,3,1,1,1,2,2,135.0,4,300.0,4783,1810,1442,2215,1746,5.0,2920,1572,1530,19
16909,201508,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,12.7,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5.0,2700,1555,1568,101
16910,201406,671482,637,2,1,3,2,5,MT,1.5,L,10-15W,11.8,1,1,1,1,2,1,81.0,4,140.0,4280,1785,1658,1620,1245,5.0,2530,1527,1533,22
16911,201412,281301,750,3,2,2,4,7,DCT,1.8,T,25-35W,26.9,1,1,1,1,2,1,118.0,4,250.0,4870,1834,1472,2060,1520,5.0,2803,1577,1550,555
16912,201512,576298,304,2,3,2,1,5,MT,2.0,L,5-8W,8.4,2,1,1,3,2,1,81.58,4,162.68,5055,1695,1960,2275,1750,7.5,3000,1445,1420,47
16913,201304,914348,750,2,2,3,4,5,MT,1.4,L,10-15W,11.8,1,1,1,3,2,1,63.0,4,132.0,3970,1682,1462,1572,1092,5.0,2470,1463,1456,74
16914,201509,103507,831,2,1,3,3,6,AT,2.0,L,10-15W,14.9,1,1,1,3,2,1,118.0,4,192.0,4270,1780,1630,1860,1425,5.0,2590,1557,1570,23
16915,201411,587678,537,2,1,3,5,0,CVT,1.8,L,15-20W,15.5,3,1,1,3,2,1,100.0,4,169.0,4294,1772,1605,1855,1390,5.0,2610,1535,1540,10
16916,201507,883691,750,3,2,2,4,6,DCT,2.0,T,20-25W,21.8,1,1,1,1,2,1,147.0,4,280.0,4865,1820,1475,2000,1550,5.0,2812,1552,1551,53
16917,201504,628041,750,2,2,1,4,5,MT,1.4,T,15-20W,26.6,1,1,1,1,2,1,96.0,4,225.0,4255,1799,1452,1740,1260,5.0,2637,1549,1520,13
16918,201302,735971,761,3,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,3,2,1,89.0,4,150.0,4671,1815,1478,1790,1380,5.0,2685,1544,1558,482
16919,201511,194450,836,2,1,1,3,5,MT,2.0,L,15-20W,13.2,1,1,1,3,2,1,104.0,4,184.0,4325,1795,1680,1890,1515,5.0,2630,1550,1550,6
16920,201311,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,270.0,5039,1860,1492,2230,1740,5.0,3108,1600,1627,46
16921,201505,819061,831,2,1,1,3,6,MT,2.0,L,15-20W,17.5,1,1,1,3,2,1,121.0,4,199.0,4450,1855,1635,1980,1431,5.0,2640,1614,1615,31
16922,201410,354068,692,3,2,1,5,5,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,86.0,4,153.0,4665,1700,1505,1660,1180,5.0,2700,1480,1485,9
16923,201412,978089,12,3,2,1,1,0,CVT,1.3,T,5-8W,7.6,1,1,1,1,2,1,98.0,4,185.0,4631,1789,1470,1710,1335,5.0,2650,1502,1492,47
16924,201411,745137,637,3,2,1,2,6,DCT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4534,1823,1483,1713,1338,5.0,2648,1553,1544,385
16925,201309,745137,637,3,2,1,2,6,DCT,1.6,L,10-15W,11.8,1,1,1,1,2,1,92.0,4,159.0,4534,1823,1483,1713,1338,5.0,2648,1553,1544,426
16926,201211,786351,836,3,2,1,3,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,93.8,4,155.5,4570,1775,1445,1642,1267,5.0,2700,1549,1562,202
16927,201407,209945,814,3,2,4,4,8,AT,2.0,T,35-50W,39.5,2,1,1,3,2,2,150.0,4,270.0,5039,1860,1492,2230,1740,5.0,3108,1600,1627,30
16928,201511,290854,537,2,1,1,5,5,AT,2.0,L,15-20W,17.0,1,1,1,1,2,1,114.0,4,190.0,4550,1820,1685,2010,1515,5.0,2620,1565,1565,9
16929,201412,621073,98,2,3,3,1,5,MT,1.2,L,5WL,3.9,2,1,1,3,1,1,65.0,4,116.0,4400,1680,1770,1800,1280,7.5,2720,1420,1440,94
16930,201209,384924,761,3,2,2,2,6,AT,2.4,L,20-25W,21.6,1,1,1,3,2,1,137.0,4,240.0,5000,1858,1497,2125,1705,5.0,2837,1565,1574,25
16931,201208,732758,814,2,1,1,4,8,AT,2.0,T,25-35W,26.9,2,1,1,3,2,2,150.0,4,270.0,4469,1798,1583,2085,1605,5.0,2760,1500,1529,7
16932,201411,714860,831,3,2,2,3,6,AT,2.0,L,10-15W,11.8,1,1,1,3,2,1,114.0,4,192.0,4720,1815,1465,1900,1472,5.0,2770,1579,1589,21
16933,201402,786351,836,3,2,1,3,6,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1608,1233,5.0,2700,1549,1562,13
16934,201502,786351,836,3,2,1,3,6,AT,1.6,L,10-15W,10.5,1,1,1,3,2,1,93.8,4,155.5,4570,1775,1445,1642,1267,5.0,2700,1549,1562,611
16935,201502,559132,692,3,2,2,5,0,CVT,2.0,L,20-25W,20.2,1,1,1,1,2,1,104.0,4,190.0,4868,1830,1490,1870,1458,5.0,2775,1585,1585,14
16936,201309,136916,106,3,2,2,5,6,AT,2.5,L,15-20W,15.5,1,1,1,3,2,1,135.0,4,235.0,4825,1825,1480,2000,1490,5.0,2775,1575,1560,77
16937,201201,468392,537,3,2,2,5,5,AT,2.0,L,20-25W,21.6,1,1,1,3,2,1,115.0,4,189.0,4945,1845,1480,1950,1465,5.0,2800,1590,1585,750
16938,201505,347384,831,3,2,1,3,6,MT,1.6,L,10-15W,13.1,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5.0,2700,1555,1568,359
